name,descript,eval_link,topic,countries,evaluation_textbased,evaluation_tag,website
Stiftung Kinderzukunft,"Die Stiftung Kinderzukunft betreibt in Guatemala, Rumänien und Bosnien-Herzegowina je ein Kinderdorf. Der Betrieb dieser drei Einrichtungen erfolgt über dort ansässige Tochterstiftungen. Die Kinderdörfer beherbergen …",https://www.dzi.de/organisation/stiftung-kinderzukunft/,"['Aids', 'Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft', 'Menschenrechte']","['Bosnien und Herzegowina', 'Guatemala', 'Indonesien', 'Mali', 'Rumänien', 'Sambia', 'Thailand', 'Ukraine']","Der Stiftung Kinderzukunft, Gründau, wurde das DZI Spenden-Siegel zuerkannt. Die Stiftung ist förderungswürdig.",,http://www.kinderzukunft.de
Stiftung Menschen für Menschen – Karlheinz Böhms Äthiopienhilfe –,Die Stiftung Menschen für Menschen – Karlheinz Böhms Äthiopienhilfe – wurde 2003 errichtet und ist aus dem im Jahr 1981 gegründeten gleichnamigen Verein hervorgegangen. Die …,https://www.dzi.de/organisation/stiftung-menschen-fuer-menschen-karlheinz-boehms-aethiopienhilfe/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Frauenförderung', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe']",['Äthiopien'],"Der Stiftung Menschen für Menschen – Karlheinz Böhms Äthiopienhilfe –, München, wurde das DZI Spenden-Siegel zuerkannt. Die Organisation ist förderungswürdig.",,http://www.menschenfuermenschen.de
Stiftung NÄCHSTENLIEBE WELTWEIT,,https://www.dzi.de/organisation/stiftung-naechstenliebe-weltweit/,[],[],"Die DZI Spendenberatung hat sich mehrfach bemüht, zuletzt im August 2023, von den Verantwortlichen der Organisation im Sinne der Transparenz gegenüber den Spendenden konkrete aussagekräftige Informationen über ihre Arbeit zu erhalten. Dem Auskunftsersuchen hat die Organisation aber nur teilweise entsprochen. Auch ihrer Internetseite waren die erbetenen Informationen nicht vollständig zu entnehmen. ",DZI-Einschätzung: nicht förderungswürdig,http://www.naechstenliebe-weltweit.org/stiftung/info
Stiftung RTL – Wir helfen Kindern e.V.,"Die Stiftung RTL – Wir helfen Kindern e.V. unterstützt mit ihren Aktivitäten Kinderhilfeprojekte weltweit. Die Schwerpunkte liegen dabei auf Maßnahmen, die die Lebensperspektiven für Kinder …",https://www.dzi.de/organisation/stiftung-rtl-wir-helfen-kindern-e-v/,"['Behindertenhilfe', 'Bildung', 'Entwicklungszusammenarbeit', 'Katastrophenhilfe', 'Kinder- und Jugendhilfe', 'Ukraine-Nothilfe', 'Umwelt- und Naturschutz']","['Deutschland', 'weltweit']","Stiftung RTL – Wir helfen Kindern e.V., Köln, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.rtlwirhelfenkindern.de
Stiftung Sabab Lou,"Die Stiftung Sabab Lou fördert in Gambia ein landwirtschaftliches Ausbildungsprojekt für junge Gambierinnen und Gambier. Die duale Ausbildung mit Fokus auf Gemüsebau, Geflügel- und Viehhaltung, …",https://www.dzi.de/organisation/stiftung-sabab-lou/,"['Bildung', 'Entwicklungszusammenarbeit', 'Flüchtlingsfürsorge']",['Gambia'],"Der Stiftung Sabab Lou, Stuttgart, wurde das DZI Spenden-Siegel zuerkannt. Die Stiftung ist förderungswürdig.",,http://www.sabab-lou.de
Stiftung Tagwerk,"Die Stiftung Tagwerk will mit Bildung die Welt verbessern. Zu diesem Zweck startete 2003 die Kampagne „Aktion Tagwerk “, die heute bundesweit stattfindet. Die Idee …",https://www.dzi.de/organisation/aktion-tagwerk-e-v/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Kinder- und Jugendhilfe']",['weltweit'],Das Auskunftsverhalten der Organisation gegenüber dem DZI ist offen. Bei der Durchsicht der vorliegenden Materialien haben sich für das DZI bisher keine kritischen Anhaltspunkte ergeben.,DZI-Einschätzung: neutral,http://www.aktion-tagwerk.de
Stiftung TANZ – Transition Zentrum Deutschland,"Tänzerinnen und Tänzer müssen sich, im Unterschied zu vielen anderen Berufsgruppen, nach einer relativ kurzen aktiven Zeit auf der Bühne beruflich neu orientieren. Jede:r professionelle …",https://www.dzi.de/organisation/stiftung-tanz-transition-zentrum-deutschland/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Einzelfallhilfe', 'Frauenförderung', 'Kultur']",['Deutschland'],"Stiftung TANZ – Transition Zentrum Deutschland, Berlin, wurde das DZI Spenden-Siegel zuerkannt. Die Stiftung ist förderungswürdig.",,http://www.stiftung-tanz.com
Stiftung United Internet for UNICEF,"Die selbständige, rechtsfähige „Stiftung United Internet for UNICEF“ wurde im Jahr 2006 vom Vorstand der United Internet AG gegründet. Die Stiftung bürgerlichen Rechts unterstützt ausschließlich …",https://www.dzi.de/organisation/stiftung-united-internet-for-unicef/,"['Aids', 'Bildung', 'Entwicklungszusammenarbeit', 'Gesundheitshilfe', 'Katastrophenhilfe', 'Kinder- und Jugendhilfe']",['weltweit'],Das Auskunftsverhalten gegenüber dem DZI ist offen. Bei der Durchsicht der vorliegenden Materialien haben sich für das DZI bisher keine kritischen Anhaltspunkte ergeben.,DZI-Einschätzung: neutral,http://www.united-internet-for-unicef-stiftung.de
Stiftung Wir für Kinder in Not – Hilfsfonds für Kinder und Jugendliche,"Die Stiftung Wir für Kinder in Not – Hilfsfonds für Kinder und Jugendliche unterstützt insbesondere kranke und beeinträchtigte Kinder, Kinder, die auf der Flucht sind, …",https://www.dzi.de/organisation/stiftung-wir-fuer-kinder-in-not-hilfsfonds-fuer-kinder-und-jugendliche/,"['Aids', 'Behindertenhilfe', 'Bildung', 'Flüchtlingsfürsorge', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe', 'Ukraine-Nothilfe']","['Armenien', 'Äthiopien', 'Deutschland', 'Dominikanische Republik', 'Indien', 'Israel', 'Kenia', 'Polen', 'Rumänien', 'Senegal', 'Sri Lanka', 'Südafrika', 'Ukraine']","Der Stiftung Wir für Kinder in Not – Hilfsfonds für Kinder und Jugendliche, Mainz, wurde das Spenden-Siegel zuerkannt. Die Stiftung ist förderungswürdig.",,http://www.wir-fuer-kinder-in-not.de
Studiosus Foundation e.V.,"Die Studiosus Foundation e.V. setzt das Engagement der Studiosus Reisen München GmbH fort, die im Rahmen ihrer Unternehmenstätigkeit seit 1993 gemeinnützige Projekte unterstützt hat. Der …",https://www.dzi.de/organisation/studiosus-foundation-e-v/,"['Bildung', 'Entwicklungszusammenarbeit', 'Frauenförderung', 'Gesundheitshilfe', 'Katastrophenhilfe', 'Kinder- und Jugendhilfe', 'Kultur', 'Umwelt- und Naturschutz']","['Ägypten', 'Äthiopien', 'Bolivien', 'Chile', 'Ecuador', 'Indien', 'Israel', 'Italien', 'Kambodscha', 'Kuba', 'Madagaskar', 'Marokko', 'Myanmar', 'Nepal', 'Nicaragua', 'Palästinensische Gebiete', 'Peru', 'Sri Lanka', 'Südafrika', 'Tansania', 'Türkei', 'Vietnam']","Studiosus Foundation e.V., München, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.studiosus-foundation.org
Sucht- und Jugendhilfe e.V.,,https://www.dzi.de/organisation/sucht-und-jugendhilfe-e-v/,[],[],"Nach Kenntnisstand des DZI wirbt die Sucht- und Jugendhilfe e.V. mithilfe von Telefonwerbung insbesondere bei Unternehmen für den Kauf von Exemplaren einer Zeitschrift zur Suchtprävention sowie einer Zeitschrift zum Thema Jugendhilfe, die insbesondere an Schulen verteilt werden sollen und beide vom Verein herausgegeben werden. Die Finanzierung beziehungsweise den Bezug der Zeitschriften empfinden kontaktierte Unternehmen – offenbar aufgrund der Werbeansprache – gemäß ihren Mitteilungen an das DZI subjektiv als Spende, auch wenn es sich im vorliegenden Fall nicht um eine steuerbegünstigte Spende, sondern um einen Beitrag zur Finanzierung der gewerblichen Produktion der Zeitschriften handelt. Die für die Herstellung der Zeitschriften gemäß Impressum verantwortliche ABV GmbH (Postfach 2028, 23508 Lübeck) tritt nach Kenntnisstand des DZI bei der Werbeansprache nicht in Erscheinung.",DZI-Einschätzung: nicht förderungswürdig,http://www.suchthilfeverein.org
Support International e.V.,"Support International e.V. unterstützt in Uganda unter anderem bedürftige Kinder und Jugendliche, deren Eltern an AIDS erkrankt oder verstorben sind, insbesondere bei der Schul- und …",https://www.dzi.de/organisation/support-international-e-v/,"['Bildung', 'Familienfürsorge', 'Flüchtlingsfürsorge', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft', 'Ukraine-Nothilfe']","['Deutschland', 'Griechenland', 'Italien', 'Libanon', 'Ruanda', 'Syrien', 'Uganda', 'Ukraine']","Support International e.V., München, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.supportinternational.de
Syrienhilfe e.V.,,https://www.dzi.de/organisation/syrienhilfe-e-v/,[],[],"Die DZI Spenderberatung hat sich mehrfach bemüht, zuletzt im März 2020, von den Verantwortlichen der Organisation im Sinne der Transparenz gegenüber dem Spender konkrete aussagekräftige Informationen über ihre Arbeit zu erhalten. Dem Auskunftsersuchen hat die Organisation aber nicht entsprochen. Auch ihrer Internetseite waren die erbetenen Informationen nicht vollständig zu entnehmen.",DZI-Einschätzung nicht möglich,http://www.syrienhilfe.org
Tabitha Global Care Germany e.V.,"Im Mittelpunkt der Arbeit von Tabitha Global Care Germany e.V. steht die Unterstützung von Kindern, Familien und ihrem Umfeld im Kampf gegen Armut. Dazu betreibt …",https://www.dzi.de/organisation/tabitha-global-care-germany-e-v/,"['Aids', 'Behindertenhilfe', 'Bildung', 'Einzelfallhilfe', 'Entwicklungszusammenarbeit', 'Familienfürsorge', 'Flüchtlingsfürsorge', 'Frauenförderung', 'Gesundheitshilfe', 'Katastrophenhilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft', 'Religion', 'Ukraine-Nothilfe']","['Sambia', 'Uganda']","Tabitha Global Care Germany e.V., Fritzlar, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.tabithaglobalcare.com
Tafel Deutschland e.V.,"Die Tafel Deutschland e.V. ist die Dachorganisation der über 900 lokalen Tafeln, die ihrerseits rechtlich selbstständig sind oder aber in Trägerschaft eines gemeinnützigen Wohlfahrtsverbands arbeiten. …",https://www.dzi.de/organisation/tafel-deutschland-e-v/,"['Altenhilfe', 'Bildungs- und Kampagnenarbeit', 'Familienfürsorge', 'Flüchtlingsfürsorge', 'Kinder- und Jugendhilfe', 'Kultur', 'Umwelt- und Naturschutz']",['Deutschland'],"Der Tafel Deutschland e.V., Berlin, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.tafel.de
TARGET e.V. Ruediger Nehberg,"Der Schwerpunkt der Vereinsarbeit liegt vor allem in Aktionen gegen die weibliche Genitalverstümmelung, in überwiegend islamisch geprägten Ländern. Der Verein setzt diesen Zweck insbesondere durch …",https://www.dzi.de/organisation/target-e-v-ruediger-nehberg/,"['Bildungs- und Kampagnenarbeit', 'Frauenförderung', 'Gesundheitshilfe', 'Menschenrechte']","['Äthiopien', 'Brasilien', 'Guinea-Bissau']",Das Auskunftsverhalten der Organisation gegenüber dem DZI ist offen. Bei der Durchsicht der vorliegenden Materialien haben sich für das DZI bisher keine kritischen Anhaltspunkte ergeben.,DZI-Einschätzung: neutral,http://www.target-nehberg.de
Tearfund Deutschland e.V.,"Tearfund Deutschland e.V. ist eine international tätige Organisation für Entwicklungszusammenarbeit und entwicklungsorientierte Nothilfe. Sie ist selbständiger Teil der Tearfund Familie, einem weltweiten Netzwerk christlicher Werke …",https://www.dzi.de/organisation/tearfund-deutschland-e-v/,"['Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Flüchtlingsfürsorge', 'Katastrophenhilfe']","['Deutschland', 'Irak', 'Jemen', 'Pakistan', 'Somalia', 'Südsudan', 'Syrien', 'Türkei', 'Zentralafrikanische Republik']","Tearfund Deutschland e.V., Berlin, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.tearfund.de
Terra Tech Förderprojekte e.V.,"Terra Tech unterstützt in verschiedenen Ländern Projekte der Entwicklungszusammenarbeit und der humanitären Hilfe. Die Durchführung der Projekte erfolgt in Zusammenarbeit mit lokalen Partnern (Selbsthilfegruppen, Gemeinden, …",https://www.dzi.de/organisation/terra-tech-foerderprojekte-e-v/,"['Behindertenhilfe', 'Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Flüchtlingsfürsorge', 'Frauenförderung', 'Gesundheitshilfe', 'Katastrophenhilfe', 'Kinder- und Jugendhilfe', 'Ukraine-Nothilfe']","['Afghanistan', 'Äthiopien', 'Benin', 'Bosnien und Herzegowina', 'Haiti', 'Irak', 'Kenia', 'Mexiko', 'Nepal', 'Palästinensische Gebiete', 'Philippinen', 'Sierra Leone', 'Uganda', 'Ukraine']","Terra Tech Förderprojekte e.V., Marburg, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.terratech-ngo.de
TERRE DES FEMMES – Menschenrechte für die Frau e.V.,Die Kernaufgaben von TERRE DES FEMMES - Menschenrechte für die Frau e.V. liegen vor allem in der Öffentlichkeits- und Lobbyarbeit. Mit Kampagnen und Pressearbeit wird …,https://www.dzi.de/organisation/terre-des-femmes-menschenrechte-fuer-die-frau-e-v/,"['Bildungs- und Kampagnenarbeit', 'Frauenförderung', 'Menschenrechte']","['Deutschland', 'weltweit']",Das Auskunftsverhalten des Vereins gegenüber dem DZI ist offen. Bei der Durchsicht der vorliegenden Materialien haben sich für das DZI bisher keine kritischen Anhaltspunkte ergeben.,DZI-Einschätzung: neutral,http://www.frauenrechte.de
terre des hommes Deutschland e.V.,"Zentrales Anliegen von terre des hommes Deutschland e.V. ist der Schutz von Kindern vor Sklaverei, Ausbeutung und Missbrauch sowie die Sicherstellung ihrer Erziehung und Ausbildung. …",https://www.dzi.de/organisation/terre-des-hommes-deutschland-e-v-hilfe-fuer-kinder-in-not/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Flüchtlingsfürsorge', 'Frauenförderung', 'Gesundheitshilfe', 'Katastrophenhilfe', 'Kinder- und Jugendhilfe', 'Menschenrechte', 'Ukraine-Nothilfe', 'Umwelt- und Naturschutz', 'Völkerverständigung']","['Afghanistan', 'Argentinien', 'Bolivien', 'Brasilien', 'Burkina Faso', 'Chile', 'Deutschland', 'El Salvador', 'Griechenland', 'Guatemala', 'Haiti', 'Indien', 'Indonesien', 'Irak', 'Jordanien', 'Kambodscha', 'Kenia', 'Kolumbien', 'Laos', 'Libanon', 'Mali', 'Mexiko', 'Mosambik', 'Myanmar', 'Namibia', 'Nepal', 'Nicaragua', 'Pakistan', 'Peru', 'Philippinen', 'Polen', 'Rumänien', 'Sambia', 'Simbabwe', 'Somalia', 'Südafrika', 'Südsudan', 'Syrien', 'Tadschikistan', 'Thailand', 'Türkei', 'Ukraine', 'Ungarn', 'Vietnam']","terre des hommes Deutschland e.V. Hilfe für Kinder in Not, Osnabrück, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.tdh.de
The Smile Train Stiftung,,https://www.dzi.de/organisation/the-smile-train-stiftung/,[],[],"Die DZI Spenderberatung hat sich mehrfach bemüht, zuletzt im August 2020, von den Verantwortlichen der Organisation im Sinne der Transparenz gegenüber dem Spender konkrete aussagekräftige Informationen über ihre Arbeit zu erhalten. Dem Auskunftsersuchen hat die Organisation aber nicht entsprochen. Auch ihrer Internetseite waren die erbetenen Informationen nicht vollständig zu entnehmen.",DZI-Einschätzung nicht möglich,http://www.smiletrain.de
Themba Labantu – Hoffnung für die Menschen e.V.,Themba Labantu - Hoffnung für die Menschen e.V. kooperiert in erster Linie mit dem iThemba Labantu Lutheran Community Centre in Südafrika. Das in einem Township …,https://www.dzi.de/organisation/themba-labantu-hoffnung-fuer-menschen-e-v/,"['Bildung', 'Entwicklungszusammenarbeit', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft', 'Kultur']","['Gambia', 'Südafrika']","Themba Labantu - Hoffnung für die Menschen e.V., München, wurde das Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.themba-labantu.de
Tierärzte ohne Grenzen e.V.,"Hauptanliegen des Vereins ist es, veterinärmedizinisches Fachwissen in die Entwicklungszusammenarbeit einzubringen. Er setzt sich für eine Verbesserung der Tiergesundheit (insbesondere landwirtschaftlicher Nutztiere), für eine Erhöhung …",https://www.dzi.de/organisation/tieraerzte-ohne-grenzen-e-v/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Entwicklungszusammenarbeit', 'Frauenförderung', 'Gesundheitshilfe', 'Katastrophenhilfe', 'Tierschutz', 'Umwelt- und Naturschutz']","['Äthiopien', 'Deutschland', 'Kenia', 'Somalia', 'Sudan', 'Südsudan', 'Uganda']","Tierärzte ohne Grenzen e.V., Berlin, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.togev.de
TOGO – Neuer Horizont e.V.,"TOGO - Neuer Horizont e.V. engagiert sich in dem westafrikanischen Land in verschiedener Hinsicht. So fördert die Organisation den Bau und die Einrichtung von Schulen, …",https://www.dzi.de/organisation/togo-neuer-horizont-e-v/,"['Behindertenhilfe', 'Bildung', 'Einzelfallhilfe', 'Entwicklungszusammenarbeit', 'Frauenförderung', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe', 'Kinderpatenschaft']",['Togo'],"TOGO - Neuer Horizont e.V., Hamminkeln, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.togo-neuerhorizont.de
TRIBUTE TO BAMBI Stiftung,"TRIBUTE TO BAMBI ist eine Initiative der Hubert Burda Media, die seit 2001 im Zeichen von BAMBI notleidenden Kindern und Jugendlichen in Deutschland hilft. Seit …",https://www.dzi.de/organisation/tribute-to-bambi-stiftung/,"['Bildung', 'Gesundheitshilfe', 'Kinder- und Jugendhilfe']",['Deutschland'],"Der TRIBUTE TO BAMBI Stiftung, München, wurde das DZI Spenden-Siegel zuerkannt. Die Stiftung ist förderungswürdig.",,http://www.tributetobambi-stiftung.de
TROPICA VERDE – Verein zum Schutz tropischer Lebensräume e.V.,TROPICA VERDE e.V. fördert Natur- und Artenschutzprojekte in Costa Rica. Die Organisation setzt sich für den Erhalt und die Regeneration tropischer Regenwälder sowie für den …,https://www.dzi.de/organisation/tropica-verde-verein-zum-schutz-tropischer-lebensraeume-e-v/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Tierschutz', 'Umwelt- und Naturschutz']","['Costa Rica', 'Deutschland']","TROPICA VERDE – Verein zum Schutz tropischer Lebensräume e.V., Frankfurt am Main, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.tropica-verde.de
UNO-Flüchtlingshilfe e.V.,"Die UNO-Flüchtlingshilfe ist der deutsche Partner des Flüchtlingshilfswerks der Vereinten Nationen (UNHCR). Ziel der Organisation ist es, das Leben von Flüchtlingen zu schützen und dazu …",https://www.dzi.de/organisation/uno-fluechtlingshilfe-e-v/,"['Bildung', 'Bildungs- und Kampagnenarbeit', 'Flüchtlingsfürsorge', 'Gesundheitshilfe', 'Katastrophenhilfe', 'Menschenrechte', 'Ukraine-Nothilfe']","['Äthiopien', 'Bangladesch', 'Burundi', 'Demokratische Republik Kongo', 'Deutschland', 'El Salvador', 'Griechenland', 'Guatemala', 'Honduras', 'Jemen', 'Libanon', 'Libyen', 'Mexiko', 'Nicaragua', 'Nigeria', 'Somalia', 'Sudan', 'Südsudan', 'Syrien', 'Ukraine', 'Venezuela', 'Zentralafrikanische Republik']","UNO-Flüchtlingshilfe e.V., Bonn, wurde das DZI Spenden-Siegel zuerkannt. Der Verein ist förderungswürdig.",,http://www.uno-fluechtlingshilfe.de
